detector-Id,latitude,longitude,detector-type,lane-id,lane-name
CBDS74 - I-29 SB @ West of S 24t,41232128,-95884864,Microwave Radar,2,CBDS74-SB RL
CBDS74 - I-29 SB @ West of S 24t,41232128,-95884864,Microwave Radar,1,CBDS74-SB LL
CBDS74 - I-29/80 SB Off Ramp @ S,41231995,-95884877,Microwave Radar,2,CBDS74-SB EX RL
CBDS74 - I-29/80 SB Off Ramp @ S,41231995,-95884877,Microwave Radar,1,CBDS74-SB EX LL
CBDS85 - I-29 SB @ East of S 24t,41232182,-95874370,Microwave Radar,1,CBDS85-SB RL
CBDS85 - I-80 EB @ East of S 24t,41232311,-95874367,Microwave Radar,2,CBDS85-EB CL
CBDS85 - I-80 EB @ East of S 24t,41232311,-95874367,Microwave Radar,1,CBDS85-EB LL
CBDS85 - I-80 EB @ East of S 24t,41232311,-95874367,Microwave Radar,3,CBDS85-EB RL
CBDS85 - I-29 SB On Ramp @ S 24t,41232076,-95874377,Microwave Radar,1,CBDS85-SB EN
CBDS01 - I-80 EB Off Ramp @ to I,41231674,-95907135,Microwave Radar,1,CBDS01-EB EX to I-29 N
CBDS80 - I-29 NB @ I-80 WB East ,41232725,-95844620,Microwave Radar,2,CBDS80-NB RL 29
CBDS80 - I-29 NB @ I-80 WB East ,41232725,-95844620,Microwave Radar,1,CBDS80-NB LL 29
CBDS78 - I-29/80 NB @ S Expway S,41232517,-95858760,Microwave Radar,3,CBDS78-NB RL
CBDS78 - I-29/80 NB @ S Expway S,41232517,-95858760,Microwave Radar,1,CBDS78-NB LL
CBDS78 - I-29/80 NB @ S Expway S,41232517,-95858760,Microwave Radar,2,CBDS78-NB CL
CBDS79 - I-29/80 NB @ S Expway S,41232674,-95852001,Microwave Radar,2,CBDS79-NB CL
CBDS79 - I-29/80 NB @ S Expway S,41232674,-95852001,Microwave Radar,1,CBDS79-NB LL
CBDS79 - I-29/80 NB @ S Expway S,41232674,-95852001,Microwave Radar,3,CBDS79-NB RL
CBDS58 - I-29/80 NB @ S 24th St ,41232581,-95874180,Microwave Radar,3,CBDS58-NB RL
CBDS58 - I-29/80 NB @ S 24th St ,41232581,-95874180,Microwave Radar,2,CBDS58-NB CL
CBDS58 - I-29/80 NB @ S 24th St ,41232581,-95874180,Microwave Radar,1,CBDS58-NB LL
CBDS61 - I-29 NB @ I-80 West Sys,41232876,-95891017,Microwave Radar,2,CBDS61-NB RL
CBDS61 - I-29 NB @ I-80 West Sys,41232876,-95891017,Microwave Radar,1,CBDS61-NB LL
CBDS55 - I-29/80 NB @ S 24th St ,41232677,-95883006,Microwave Radar,2,CBDS55-NB RL
CBDS55 - I-29/80 NB @ S 24th St ,41232677,-95883006,Microwave Radar,1,CBDS55-NB LL
CBDS84 - I-80 WB EXP @ Indian Cr,41232364,-95864189,Microwave Radar,2,CBDS84-WB RL
CBDS84 - I-80 WB EXP @ Indian Cr,41232364,-95864189,Microwave Radar,1,CBDS84-WB LL
CBDS84 - I-80/29 EB @ Indian Cre,41232060,-95864149,Microwave Radar,1,CBDS84-EB LL
CBDS84 - I-80/29 EB @ Indian Cre,41232060,-95864149,Microwave Radar,2,CBDS84-EB CL
CBDS84 - I-80/29 EB @ Indian Cre,41232060,-95864149,Microwave Radar,3,CBDS84-EB RL
CBDS14 - I-29 SB @ I-80/29 Inter,41236983,-95899816,Microwave Radar,2,CBDS14- I80 WB
CRDS01 - I-380 NB @ Cedar Rapids,41867673,-91669342,Microwave Radar,1,CRDS01-NB LL
CRDS01 - I-380 NB @ Cedar Rapids,41867673,-91669342,Microwave Radar,2,CRDS01-NB RL
CRDS01 - I-380 SB @ Cedar Rapids,41867653,-91669658,Microwave Radar,1,CRDS01-SB LL
CRDS01 - I-380 SB @ Cedar Rapids,41867653,-91669658,Microwave Radar,2,CRDS01-SB RL
CRDS02 - I-380 SB @ Wright Broth,41890720,-91671081,Microwave Radar,1,CRDS02-SB LL
CRDS02 - I-380 SB @ Wright Broth,41890720,-91671081,Microwave Radar,2,CRDS02-SB RL
CRDS02 - I-380 NB @ Wright Broth,41890728,-91670766,Microwave Radar,1,CRDS02-NB LL
CRDS02 - I-380 NB @ Wright Broth,41890728,-91670766,Microwave Radar,2,CRDS02-NB RL
CRDS03 - I-380 NB @ 76th Ave SW,41905189,-91671929,Microwave Radar,1,CRDS03-NB LL
CRDS03 - I-380 NB @ 76th Ave SW,41905189,-91671929,Microwave Radar,2,CRDS03-NB RL
CRDS03 - I-380 SB @ 76th Ave SW,41905199,-91672246,Microwave Radar,1,CRDS03-SB LL
CRDS03 - I-380 SB @ 76th Ave SW,41905199,-91672246,Microwave Radar,2,CRDS03-SB RL
CRDS04 - I-380 NB @ US 30 EB Off,41922373,-91670288,Microwave Radar,1,CRDS04-NB LL
CRDS04 - I-380 NB @ US 30 EB Off,41922373,-91670288,Microwave Radar,2,CRDS04-NB RL
CRDS04 - I-380 SB @ US 30 EB On ,41922383,-91670594,Microwave Radar,1,CRDS04-SB LL
CRDS04 - I-380 SB @ US 30 EB On ,41922383,-91670594,Microwave Radar,2,CRDS04-SB RL
CRDS04 - I-380 NB Off Ramp @ US ,41922375,-91670216,Microwave Radar,1,CRDS04-NB EX
CRDS05 - I-380 NB @ US 30,41926586,-91669819,Microwave Radar,1,CRDS05-NB LL
CRDS05 - I-380 NB @ US 30,41926586,-91669819,Microwave Radar,2,CRDS05-NB RL
CRDS05 - I-380 SB @ US 30,41926575,-91670130,Microwave Radar,1,CRDS05-SB LL
CRDS05 - I-380 SB @ US 30,41926575,-91670130,Microwave Radar,2,CRDS05-SB RL
CRDS05 - I-380 NB On Ramp @ US 3,41926580,-91669741,Microwave Radar,1,CRDS05-NB EN
CRDS06 - I-380 NB @ North of US ,41930130,-91669431,Microwave Radar,1,CRDS06-NB LL
CRDS06 - I-380 NB @ North of US ,41930130,-91669431,Microwave Radar,2,CRDS06-NB RL
CRDS06 - I-380 SB @ North of US ,41930131,-91669750,Microwave Radar,1,CRDS06-SB LL
CRDS06 - I-380 SB @ North of US ,41930131,-91669750,Microwave Radar,2,CRDS06-S BRL
CRDS07 - I-380 SB Off Ramp @ US ,41932271,-91670163,Microwave Radar,1,CRDS07-SB EX to WB
CRDS08 - I-380 NB @ Hawkeye down,41935362,-91668843,Microwave Radar,3,CRDS08-NB RL
CRDS08 - I-380 NB @ Hawkeye down,41935362,-91668843,Microwave Radar,1,CRDS08-NB LL
CRDS08 - I-380 NB @ Hawkeye down,41935362,-91668843,Microwave Radar,2,CRDS08-NB CL
CRDS08 - I-380 SB @ Hawkeye down,41935381,-91669173,Microwave Radar,1,CRDS08-SB LL
CRDS08 - I-380 SB @ Hawkeye down,41935381,-91669173,Microwave Radar,2,CRDS08-SB RL
CRDS08 - I-380 SB Off Ramp @ US ,41935381,-91669240,Microwave Radar,1,CRDS08-SB EX
CRDS09 - I-380 NB @ 33rd Ave SW ,41942217,-91669755,Microwave Radar,2,CRDS09-NB CL
CRDS09 - I-380 NB @ 33rd Ave SW ,41942217,-91669755,Microwave Radar,1,CRDS09-NB LL
CRDS09 - I-380 NB @ 33rd Ave SW ,41942217,-91669755,Microwave Radar,3,CRDS09-NB RL
CRDS09 - I-380 SB @ 33rd Ave SW ,41942193,-91670105,Microwave Radar,2,CRDS09-SB CL
CRDS09 - I-380 SB @ 33rd Ave SW ,41942193,-91670105,Microwave Radar,1,CRDS09-SB LL
CRDS09 - I-380 SB @ 33rd Ave SW ,41942193,-91670105,Microwave Radar,3,CRDS09-SB RL
CRDS09 - I-380 NB Off Ramp @ 33r,41942236,-91669612,Microwave Radar,1,CRDS09-NB EX
CRDS09 - I-380 SB On Ramp @ 33rd,41942190,-91670210,Microwave Radar,1,CRDS09-SB EN
CRDS10 - I-380 NB @ 33rd Ave SW ,41948064,-91670818,Microwave Radar,2,CRDS10-NB CL
CRDS10 - I-380 NB @ 33rd Ave SW ,41948064,-91670818,Microwave Radar,1,CRDS10-NB LL
CRDS10 - I-380 NB @ 33rd Ave SW ,41948064,-91670818,Microwave Radar,3,CRDS10-NB RL
CRDS10 - I-380 SB @ 33rd Ave SW ,41948069,-91671123,Microwave Radar,2,CRDS10-SB CL
CRDS10 - I-380 SB @ 33rd Ave SW ,41948069,-91671123,Microwave Radar,1,CRDS10-SB LL
CRDS10 - I-380 SB @ 33rd Ave SW ,41948069,-91671123,Microwave Radar,3,CRDS10-SB RL
CRDS10 - I-380 NB On Ramp @ 33rd,41948066,-91670692,Microwave Radar,1,CRDS10-NB EN
CRDS10 - I-380 SB Off Ramp @ 33r,41948059,-91671298,Microwave Radar,1,CRDS10-SB EX
CRDS11 - I-380 NB @ Wilson Ave S,41953294,-91670765,Microwave Radar,2,CRDS11-NB CL
CRDS11 - I-380 NB @ Wilson Ave S,41953294,-91670765,Microwave Radar,1,CRDS11-NB LL
CRDS11 - I-380 NB @ Wilson Ave S,41953294,-91670765,Microwave Radar,3,CRDS11-NB RL
CRDS11 - I-380 SB @ Wilson Ave S,41953292,-91671052,Microwave Radar,2,CRDS11-SBCL
CRDS11 - I-380 SB @ Wilson Ave S,41953292,-91671052,Microwave Radar,1,CRDS11-SB LL
CRDS11 - I-380 SB @ Wilson Ave S,41953292,-91671052,Microwave Radar,3,CRDS11-SB RL
CRDS11 - I-380 NB Off Ramp @ Wil,41953284,-91670592,Microwave Radar,1,CRDS11-NB EX
CRDS11 - I-380 SB On Ramp @ Wils,41953286,-91671161,Microwave Radar,1,CRDS11-SB EN
CRDS12 - I-380 NB @ Wilson Ave S,41960379,-91670648,Microwave Radar,2,CRDS12-NB CL
CRDS12 - I-380 NB @ Wilson Ave S,41960379,-91670648,Microwave Radar,1,CRDS12-NB LL
CRDS12 - I-380 NB @ Wilson Ave S,41960379,-91670648,Microwave Radar,3,CRDS12-NB RL
CRDS12 - I-380 SB @ Wilson Ave S,41960373,-91670933,Microwave Radar,1,CRDS12-SB RL
CRDS12 - I-380 SB @ Wilson Ave S,41960373,-91670933,Microwave Radar,3,CRDS12-SB LL
CRDS12 - I-380 SB @ Wilson Ave S,41960373,-91670933,Microwave Radar,2,CRDS12-SB CL
CRDS12 - I-380 NB On Ramp @ Wils,41960375,-91670556,Microwave Radar,1,CRDS12-NB EN
CRDS12 - I-380 SB Off Ramp @ Wil,41960380,-91671042,Microwave Radar,1,CRDS12-SB EX
CRDS13 - I-380 NB @ South of 8th,41966772,-91670723,Microwave Radar,2,CRDS13-NB CL
CRDS13 - I-380 NB @ South of 8th,41966772,-91670723,Microwave Radar,1,CRDS13-NB LL
CRDS13 - I-380 NB @ South of 8th,41966772,-91670723,Microwave Radar,3,CRDS13-NB RL
CRDS13 - I-380 SB @ South of 8th,41966747,-91671007,Microwave Radar,2,CRDS13-SB CL
CRDS13 - I-380 SB @ South of 8th,41966747,-91671007,Microwave Radar,1,CRDS13-SB LL
CRDS13 - I-380 SB @ South of 8th,41966747,-91671007,Microwave Radar,3,CRDS13-SB RL
CRDS14 - I-380 NB @ 3rd Ave SW,41972601,-91674595,Microwave Radar,2,CRDS14-NB CL
CRDS14 - I-380 NB @ 3rd Ave SW,41972601,-91674595,Microwave Radar,1,CRDS14-NB LL
CRDS14 - I-380 NB @ 3rd Ave SW,41972601,-91674595,Microwave Radar,3,CRDS14-NB RL
CRDS14 - I-380 SB @ 3rd Ave SW,41972492,-91674847,Microwave Radar,3,CRDS14-SB RL
CRDS14 - I-380 SB @ 3rd Ave SW,41972492,-91674847,Microwave Radar,2,CRDS14-SB CL
CRDS14 - I-380 SB @ 3rd Ave SW,41972492,-91674847,Microwave Radar,1,CRDS14-SB LL
CRDS15 - I-380 NB @ 1st Ave SW,41975663,-91676150,Microwave Radar,2,CRDS15-NB CL
CRDS15 - I-380 NB @ 1st Ave SW,41975663,-91676150,Microwave Radar,1,CRDS15-NB LL
CRDS15 - I-380 NB @ 1st Ave SW,41975663,-91676150,Microwave Radar,3,CRDS15-NB RL
CRDS15 - I-380 NB Off Ramp @ 1st,41975661,-91676031,Microwave Radar,1,CRDS15-NB EX
CRDS16 - I-380 SB @ 3rd St SW,41976563,-91676219,Microwave Radar,3,CRDS16-SB RL
CRDS16 - I-380 SB @ 3rd St SW,41976563,-91676219,Microwave Radar,2,CRDS16-SB CL
CRDS16 - I-380 SB @ 3rd St SW,41976563,-91676219,Microwave Radar,1,CRDS16-SB LL
CRDS17 - I-380 NB Off Ramp @ 1st,41976470,-91675759,Microwave Radar,1,CRDS17-NB EX
CRDS19 - I-380 SB @ Cedar River,41979603,-91670875,Microwave Radar,3,CRDS19-SB RL
CRDS19 - I-380 SB @ Cedar River,41979603,-91670875,Microwave Radar,2,CRDS19-SB CL
CRDS19 - I-380 SB @ Cedar River,41979603,-91670875,Microwave Radar,1,CRDS19-SB LL
CRDS19 - I-380 NB @ Cedar River,41979136,-91671727,Microwave Radar,1,CRDS19-NB LL
CRDS19 - I-380 NB @ Cedar River,41979136,-91671727,Microwave Radar,2,CRDS19-NB CL
CRDS19 - I-380 NB @ Cedar River,41979136,-91671727,Microwave Radar,3,CRDS19-NB RL
CRDS20 - I-380 NB @ 4th St NE,41981681,-91666890,Microwave Radar,2,CRDS20-NB CL
CRDS20 - I-380 NB @ 4th St NE,41981681,-91666890,Microwave Radar,1,CRDS20-NB LL
CRDS20 - I-380 NB @ 4th St NE,41981681,-91666890,Microwave Radar,3,CRDS20-NB RL
CRDS20 - I-380 SB @ 4th St NE,41981811,-91667117,Microwave Radar,2,CRDS20-SB CL
CRDS20 - I-380 SB @ 4th St NE,41981811,-91667117,Microwave Radar,1,CRDS20-SB LL
CRDS20 - I-380 SB @ 4th St NE,41981811,-91667117,Microwave Radar,3,CRDS20-SB RL
CRDS20 - I-380 NB Off Ramp @ 7th,41981645,-91666797,Microwave Radar,1,CRDS20-NB EX
CRDS20 - I-380 SB Off Ramp @ 1st,41981880,-91667150,Microwave Radar,8,CRDS20-SB EX
CRDS22 - I-380 SB @ South of H A,41986623,-91661692,Microwave Radar,1,CRDS22-SB LL
CRDS22 - I-380 SB @ South of H A,41986623,-91661692,Microwave Radar,2,CRDS22-SB CL
CRDS22 - I-380 SB @ South of H A,41986623,-91661692,Microwave Radar,3,CRDS22-SB RL
CRDS21 - I-380 NB @ South of H A,41986685,-91665190,Microwave Radar,3,CRDS21-NB RL
CRDS21 - I-380 NB @ South of H A,41986685,-91665190,Microwave Radar,2,CRDS21-NB CL
CRDS21 - I-380 NB @ South of H A,41986685,-91665190,Microwave Radar,1,CRDS21-NB LL
CRDS23 - I-380 NB @ H Ave Off Ra,41993701,-91665190,Microwave Radar,3,CRDS23-NB RL
CRDS23 - I-380 NB @ H Ave Off Ra,41993701,-91665190,Microwave Radar,1,CRDS23-NB LL
CRDS23 - I-380 NB @ H Ave Off Ra,41993701,-91665190,Microwave Radar,2,CRDS23-NB CL
CRDS23 - I-380 SB @ H Ave On Ram,41993598,-91665436,Microwave Radar,2,CRDS23-SB CL
CRDS23 - I-380 SB @ H Ave On Ram,41993598,-91665436,Microwave Radar,1,CRDS23-SB LL
CRDS23 - I-380 SB @ H Ave On Ram,41993598,-91665436,Microwave Radar,3,CRDS23-SB RL
CRDS23 - I-380 NB Off Ramp @ H A,41993781,-91665023,Microwave Radar,1,CRDS23-NB EX
CRDS24 - I-380 NB @ H Ave On Ram,41998824,-91666716,Microwave Radar,2,CRDS24-NB CL
CRDS24 - I-380 NB @ H Ave On Ram,41998824,-91666716,Microwave Radar,1,CRDS24-NB LL
CRDS24 - I-380 NB @ H Ave On Ram,41998824,-91666716,Microwave Radar,3,CRDS24-NB RL
CRDS24 - I-380 SB @ H Ave Off Ra,41998824,-91667011,Microwave Radar,2,CRDS24-SB CL
CRDS24 - I-380 SB @ H Ave Off Ra,41998824,-91667011,Microwave Radar,1,CRDS24-SB LL
CRDS24 - I-380 SB @ H Ave Off Ra,41998824,-91667011,Microwave Radar,3,CRDS24-SB RL
CRDS24 - I-380 NB On Ramp @ H Av,41998826,-91666621,Microwave Radar,1,CRDS24-NB EN
CRDS24 - I-380 SB Off Ramp @ H A,41998824,-91667166,Microwave Radar,1,CRDS24-SB EX
CRDS25 - I-380 NB @ 29th St Off ,42004191,-91666188,Microwave Radar,2,CRDS25-NB CL
CRDS25 - I-380 NB @ 29th St Off ,42004191,-91666188,Microwave Radar,1,CRDS25-NB LL
CRDS25 - I-380 NB @ 29th St Off ,42004191,-91666188,Microwave Radar,3,CRDS25-NB RL
CRDS25 - I-380 SB @ 29th St On R,42004206,-91666614,Microwave Radar,2,CRDS25-SB CL
CRDS25 - I-380 SB @ 29th St On R,42004206,-91666614,Microwave Radar,1,CRDS25-SB LL
CRDS25 - I-380 SB @ 29th St On R,42004206,-91666614,Microwave Radar,3,CRDS25-SB RL
CRDS25 - I-380 NB Off Ramp @ 29t,42004209,-91666001,Microwave Radar,1,CRDS25-NB EX
CRDS25 - I-380 SB On Ramp @ 29th,42004209,-91666724,Microwave Radar,1,CRDS25-SB EN
CRDS26 - I-380 NB @ 29th St,42006613,-91665963,Microwave Radar,2,CRDS26-NB CL
CRDS26 - I-380 NB @ 29th St,42006613,-91665963,Microwave Radar,1,CRDS26-NB LL
CRDS26 - I-380 NB @ 29th St,42006613,-91665963,Microwave Radar,3,CRDS26-NB RL
CRDS27 - I-380 SB @ 29th St,42006626,-91666428,Microwave Radar,2,CRDS27-SB CL
CRDS27 - I-380 SB @ 29th St,42006626,-91666428,Microwave Radar,1,CRDS27-SB LL
CRDS27 - I-380 SB @ 29th St,42006626,-91666428,Microwave Radar,3,CRDS27-SB RL
CRDS28 - I-380 NB @ 32nd St On R,42014118,-91666718,Microwave Radar,2,CRDS28-NB CL
CRDS28 - I-380 NB @ 32nd St On R,42014118,-91666718,Microwave Radar,1,CRDS28-NB LL
CRDS28 - I-380 NB @ 32nd St On R,42014118,-91666718,Microwave Radar,3,CRDS28-NB RL
CRDS28 - I-380 SB @ 32nd St Off ,42014114,-91667003,Microwave Radar,2,CRDS28-SB CL
CRDS28 - I-380 SB @ 32nd St Off ,42014114,-91667003,Microwave Radar,1,CRDS28-SB LL
CRDS28 - I-380 SB @ 32nd St Off ,42014114,-91667003,Microwave Radar,3,CRDS28-SB RL
CRDS28 - I-380 NB On Ramp @ 32nd,42014120,-91666622,Microwave Radar,1,CRDS28-NB EN
CRDS28 - I-380 SB Off Ramp @ 32n,42014112,-91667267,Microwave Radar,1,CRDS28-SB EX
CRDS29 - I-380 NB @ 42nd St Off ,42018060,-91666734,Microwave Radar,3,CRDS29-NB RL
CRDS29 - I-380 NB @ 42nd St Off ,42018060,-91666734,Microwave Radar,1,CRDS29-NB LL
CRDS29 - I-380 NB @ 42nd St Off ,42018060,-91666734,Microwave Radar,2,CRDS29-NB CL
CRDS29 - I-380 SB @ 42nd St On R,42018039,-91667018,Microwave Radar,2,CRDS29-SB CL
CRDS29 - I-380 SB @ 42nd St On R,42018039,-91667018,Microwave Radar,1,CRDS29-SB LL
CRDS29 - I-380 SB @ 42nd St On R,42018039,-91667018,Microwave Radar,3,CRDS29-SB RL
CRDS29 - I-380 NB Off Ramp @ 42n,42018072,-91666559,Microwave Radar,1,CRDS29-NB EX
CRDS29 - I-380 SB On Ramp @ 42nd,42018048,-91667125,Microwave Radar,1,CRDS29-SB EN
CRDS30 - I-380 NB @ Collins Rd O,42024118,-91670105,Microwave Radar,3,CRDS30-NB RL
CRDS30 - I-380 NB @ Collins Rd O,42024118,-91670105,Microwave Radar,2,CRDS30-NB CL
CRDS30 - I-380 NB @ Collins Rd O,42024118,-91670105,Microwave Radar,1,CRDS30-NB LL
CRDS30 - I-380 SB @ Collins Rd O,42024028,-91670353,Microwave Radar,2,CRDS30-SB CL
CRDS30 - I-380 SB @ Collins Rd O,42024028,-91670353,Microwave Radar,1,CRDS30-SB LL
CRDS30 - I-380 SB @ Collins Rd O,42024028,-91670353,Microwave Radar,3,CRDS30-SB RL
CRDS30 - I-380 NB Off Ramp @ Col,42024192,-91669814,Microwave Radar,1,CRDS30-NB EX
CRDS30 - I-380 SB On Ramp @ Coll,42023983,-91670474,Microwave Radar,1,CRDS30-SB EN
CRDS31 - I-380 NB @ Collins Rd,42027553,-91672354,Microwave Radar,2,CRDS31-NB CL
CRDS31 - I-380 NB @ Collins Rd,42027553,-91672354,Microwave Radar,1,CRDS31-NB LL
CRDS31 - I-380 NB @ Collins Rd,42027553,-91672354,Microwave Radar,3,CRDS31-NB RL
CRDS31 - I-380 SB @ Collins Rd,42027481,-91672605,Microwave Radar,3,CRDS31-SB RL
CRDS31 - I-380 SB @ Collins Rd,42027481,-91672605,Microwave Radar,2,CRDS31-SB CL
CRDS31 - I-380 SB @ Collins Rd,42027481,-91672605,Microwave Radar,1,CRDS31-SB LL
CRDS32 - I-380 NB @ Blairs Ferry,42029579,-91673630,Microwave Radar,1,CRDS32-NB LL
CRDS32 - I-380 NB @ Blairs Ferry,42029579,-91673630,Microwave Radar,2,CRDS32-NB RL
CRDS32 - I-380 SB @ Blairs Ferry,42029536,-91673852,Microwave Radar,1,CRDS32-SB LL
CRDS32 - I-380 SB @ Blairs Ferry,42029536,-91673852,Microwave Radar,2,CRDS32-SB RL
CRDS32 - I-380 NB Off Ramp @ Bla,42029634,-91673503,Microwave Radar,1,CRDS32-NB EX LL
CRDS32 - I-380 NB Off Ramp @ Bla,42029634,-91673503,Microwave Radar,2,CRDS32-NB EX RL
CRDS32 - I-380 SB On Ramp @ Blai,42029515,-91673942,Microwave Radar,1,CRDS32-SB EN
CRDS33 - I-380 NB @ Blairs Ferry,42037707,-91676779,Microwave Radar,1,CRDS33-NB LL
CRDS33 - I-380 NB @ Blairs Ferry,42037707,-91676779,Microwave Radar,2,CRDS33-NB RL
CRDS33 - I-380 SB @ Blairs Ferry,42037700,-91677013,Microwave Radar,2,CRDS33-SB RL
CRDS33 - I-380 SB @ Blairs Ferry,42037700,-91677013,Microwave Radar,1,CRDS33-SB LL
CRDS33 - I-380 NB On Ramp @ Blai,42037738,-91676709,Microwave Radar,1,CRDS33-NB EN
CRDS33 - I-380 SB Off Ramp @ Bla,42037687,-91677143,Microwave Radar,1,CRDS33-SB EX
CRDS34 - I-380 NB @ Boyson Rd Of,42042485,-91679571,Microwave Radar,2,CRDS34-NB RL
CRDS34 - I-380 NB @ Boyson Rd Of,42042485,-91679571,Microwave Radar,1,CRDS34-NB LL
CRDS34 - I-380 SB @ Boyson Rd On,42042370,-91679754,Microwave Radar,2,CRDS34-SB RL
CRDS34 - I-380 SB @ Boyson Rd On,42042370,-91679754,Microwave Radar,1,CRDS34-SB LL
CRDS34 - I-380 NB Off Ramp @ Boy,42042550,-91679459,Microwave Radar,1,CRDS34-NB EX
CRDS34 - I-380 SB On Ramp @ Boys,42042337,-91679799,Microwave Radar,1,CRDS34-SB EN
CRDS35 - I-380 NB @ Tower Terrac,42058904,-91699751,Microwave Radar,1,CRDS35-NB LL
CRDS35 - I-380 NB @ Tower Terrac,42058904,-91699751,Microwave Radar,2,CRDS35-NB RL
CRDS35 - I-380 SB @ Tower Terrac,42058900,-91700074,Microwave Radar,2,CRDS35-SB RL
CRDS35 - I-380 SB @ Tower Terrac,42058900,-91700074,Microwave Radar,1,CRDS35-SB LL
CRDS36 - I-380 NB @ County Home ,42092290,-91701380,Microwave Radar,1,CRDS36--NB LL
CRDS36 - I-380 NB @ County Home ,42092290,-91701380,Microwave Radar,2,CRDS36-NB RL
CRDS36 - I-380 SB @ County Home ,42092269,-91701698,Microwave Radar,2,CRDS36-SB RL
CRDS36 - I-380 SB @ County Home ,42092269,-91701698,Microwave Radar,1,CRDS36-SB LL
CRDS38 - US 30 EB @ 80th St,41957825,-91774875,Microwave Radar,1,CRDS38-EB LL
CRDS38 - US 30 EB @ 80th St,41957825,-91774875,Microwave Radar,2,CRDS38-EB RL
CRDS38 - US 30 WB @ 80th St,41958151,-91774876,Microwave Radar,1,CRDS38-WB LL
CRDS38 - US 30 WB @ 80th St,41958151,-91774876,Microwave Radar,2,CRDS38-WB RL
CRDS39 - US 30 EB @ Stoney Point,41949083,-91755472,Microwave Radar,2,CRDS39-EB RL
CRDS39 - US 30 EB @ Stoney Point,41949083,-91755472,Microwave Radar,1,CRDS39-EB LL
CRDS39 - US 30 WB @ Stoney Point,41949325,-91755446,Microwave Radar,1,CRDS39-WB LL
CRDS39 - US 30 WB @ Stoney Point,41949325,-91755446,Microwave Radar,2,CRDS39-WB RL
CRDS40 - US 30 EB @ Williams Blv,41946667,-91746536,Microwave Radar,2,CRDS40-EB RL
